id,plan,area,age,premium
6473,p06,r43,53,550.00
6474,p06,r43,54,575.00
6475,p06,r43,55,601.00
6476,p06,r43,56,629.00
6477,p06,r43,57,657.00
6478,p06,r43,58,686.00
6479,p06,r43,59,701.00
6480,p06,r43,60,731.00
6481,p06,r43,61,757.00
6482,p06,r43,62,774.00
6483,p06,r43,63,795.00
6484,p06,r43,64,806.00
6485,p06,r43,65,806.00
6486,p06,r48,20,177.00
6487,p06,r48,21,279.00
6488,p06,r48,22,279.00
6489,p06,r48,23,279.00
6490,p06,r48,24,279.00
6491,p06,r48,25,280.00
6492,p06,r48,26,286.00
6493,p06,r48,27,292.00
6494,p06,r48,28,303.00
6495,p06,r48,29,312.00
6496,p06,r48,30,316.00
6497,p06,r48,31,323.00
6498,p06,r48,32,330.00
6499,p06,r48,33,334.00
6500,p06,r48,34,339.00
6501,p06,r48,35,341.00
6502,p06,r48,36,343.00
6503,p06,r48,37,345.00
6504,p06,r48,38,347.00
6505,p06,r48,39,352.00
6506,p06,r48,40,356.00
6507,p06,r48,41,363.00
6508,p06,r48,42,369.00
6509,p06,r48,43,378.00
6510,p06,r48,44,390.00
6511,p06,r48,45,403.00
6512,p06,r48,46,418.00
6513,p06,r48,47,436.00
6514,p06,r48,48,456.00
6515,p06,r48,49,476.00
6516,p06,r48,50,498.00
6517,p06,r48,51,520.00
6518,p06,r48,52,544.00
6519,p06,r48,53,569.00
6520,p06,r48,54,595.00
6521,p06,r48,55,622.00
6522,p06,r48,56,651.00
6523,p06,r48,57,680.00
6524,p06,r48,58,710.00
6525,p06,r48,59,726.00
6526,p06,r48,60,757.00
6527,p06,r48,61,784.00
6528,p06,r48,62,801.00
6529,p06,r48,63,823.00
6530,p06,r48,64,834.00
6531,p06,r48,65,834.00
6532,p06,r49,20,177.00
6533,p06,r49,21,279.00
6534,p06,r49,22,279.00
6535,p06,r49,23,279.00
6536,p06,r49,24,279.00
6537,p06,r49,25,280.00
6538,p06,r49,26,286.00
6539,p06,r49,27,292.00
6540,p06,r49,28,303.00
6541,p06,r49,29,312.00
6542,p06,r49,30,316.00
6543,p06,r49,31,323.00
6544,p06,r49,32,330.00
6545,p06,r49,33,334.00
6546,p06,r49,34,339.00
6547,p06,r49,35,341.00
6548,p06,r49,36,343.00
6549,p06,r49,37,345.00
6550,p06,r49,38,347.00
6551,p06,r49,39,352.00
6552,p06,r49,40,356.00
6553,p06,r49,41,363.00
6554,p06,r49,42,369.00
6555,p06,r49,43,378.00
6556,p06,r49,44,390.00
6557,p06,r49,45,403.00
6558,p06,r49,46,418.00
6559,p06,r49,47,436.00
6560,p06,r49,48,456.00
6561,p06,r49,49,476.00
6562,p06,r49,50,498.00
6563,p06,r49,51,520.00
6564,p06,r49,52,544.00
6565,p06,r49,53,569.00
6566,p06,r49,54,595.00
6567,p06,r49,55,622.00
6568,p06,r49,56,651.00
6569,p06,r49,57,680.00
6570,p06,r49,58,710.00
6571,p06,r49,59,726.00
6572,p06,r49,60,757.00
6573,p06,r49,61,784.00
6574,p06,r49,62,801.00
6575,p06,r49,63,823.00
6576,p06,r49,64,834.00
6577,p06,r49,65,834.00
6578,p06,r05,20,162.00
6579,p06,r05,21,256.00
6580,p06,r05,22,256.00
6581,p06,r05,23,256.00
6582,p06,r05,24,256.00
6583,p06,r05,25,257.00
6584,p06,r05,26,262.00
6585,p06,r05,27,268.00
6586,p06,r05,28,278.00
6587,p06,r05,29,286.00
6588,p06,r05,30,290.00
6589,p06,r05,31,296.00
6590,p06,r05,32,303.00
6591,p06,r05,33,306.00
6592,p06,r05,34,311.00
6593,p06,r05,35,313.00
6594,p06,r05,36,315.00
6595,p06,r05,37,317.00
6596,p06,r05,38,319.00
6597,p06,r05,39,323.00
6598,p06,r05,40,327.00
6599,p06,r05,41,333.00
6600,p06,r05,42,339.00
6601,p06,r05,43,347.00
6602,p06,r05,44,357.00
6603,p06,r05,45,369.00
6604,p06,r05,46,384.00
6605,p06,r05,47,400.00
6606,p06,r05,48,418.00
6607,p06,r05,49,436.00
6608,p06,r05,50,457.00
6609,p06,r05,51,477.00
6610,p06,r05,52,499.00
6611,p06,r05,53,522.00
6612,p06,r05,54,546.00
6613,p06,r05,55,570.00
6614,p06,r05,56,597.00
6615,p06,r05,57,623.00
6616,p06,r05,58,652.00
6617,p06,r05,59,666.00
6618,p06,r05,60,694.00
6619,p06,r05,61,719.00
6620,p06,r05,62,735.00
6621,p06,r05,63,755.00
6622,p06,r05,64,765.00
6623,p06,r05,65,765.00
6624,p06,r50,20,166.00
6625,p06,r50,21,261.00
6626,p06,r50,22,261.00
6627,p06,r50,23,261.00
6628,p06,r50,24,261.00
6629,p06,r50,25,262.00
6630,p06,r50,26,267.00
6631,p06,r50,27,274.00
6632,p06,r50,28,284.00
6633,p06,r50,29,292.00
6634,p06,r50,30,296.00
6635,p06,r50,31,303.00
6636,p06,r50,32,309.00
6637,p06,r50,33,313
6638,p06,r50,34,317
6639,p06,r50,35,319
6640,p06,r50,36,321.00
6641,p06,r50,37,323.00
6642,p06,r50,38,325.00
6643,p06,r50,39,329.00
6644,p06,r50,40,334.00
6645,p06,r50,41,340.00
6646,p06,r50,42,346.00
6647,p06,r50,43,354.00
6648,p06,r50,44,365.00
6649,p06,r50,45,377.00
6650,p06,r50,46,392.00
6651,p06,r50,47,408.00
6652,p06,r50,48,427.00
6653,p06,r50,49,445.00
6654,p06,r50,50,466.00
6655,p06,r50,51,487.00
6656,p06,r50,52,510.00
6657,p06,r50,53,533.00
6658,p06,r50,54,557.00
6659,p06,r50,55,582.00
6660,p06,r50,56,609.00
6661,p06,r50,57,636.00
6662,p06,r50,58,665.00
6663,p06,r50,59,679.00
6664,p06,r50,60,708.00
6665,p06,r50,61,734.00
6666,p06,r50,62,750.00
6667,p06,r50,63,771.00
6668,p06,r50,64,781.00
6669,p06,r50,65,781.00
6670,p06,r51,20,166.00
6671,p06,r51,21,262.00
6672,p06,r51,22,262.00
6673,p06,r51,23,262.00
6674,p06,r51,24,262.00
6675,p06,r51,25,263.00
6676,p06,r51,26,268.00
6677,p06,r51,27,274.00
6678,p06,r51,28,285.00
6679,p06,r51,29,293.00
6680,p06,r51,30,297.00
6681,p06,r51,31,303.00
6682,p06,r51,32,310.00
6683,p06,r51,33,314.00
6684,p06,r51,34,318.00
6685,p06,r51,35,320.00
6686,p06,r51,36,322.00
6687,p06,r51,37,324.00
6688,p06,r51,38,326.00
6689,p06,r51,39,330.00
6690,p06,r51,40,335.00
6691,p06,r51,41,341.00
6692,p06,r51,42,347.00
6693,p06,r51,43,355.00
6694,p06,r51,44,366.00
6695,p06,r51,45,378.00
6696,p06,r51,46,393.00
6697,p06,r51,47,409.00
6698,p06,r51,48,428.00
6699,p06,r51,49,447.00
6700,p06,r51,50,468.00
6701,p06,r51,51,488.00
6702,p06,r51,52,511.00
6703,p06,r51,53,534.00
6704,p06,r51,54,559.00
6705,p06,r51,55,584.00
6706,p06,r51,56,611.00
6707,p06,r51,57,638.00
6708,p06,r51,58,667.00
6709,p06,r51,59,682.00
6710,p06,r51,60,711.00
6711,p06,r51,61,736.00
6712,p06,r51,62,752.00
6713,p06,r51,63,773.00
6714,p06,r51,64,783.00
6715,p06,r51,65,783.00
6716,p06,r52,20,166.00
6717,p06,r52,21,262.00
6718,p06,r52,22,262.00
6719,p06,r52,23,262.00
6720,p06,r52,24,262.00
6721,p06,r52,25,263.00
6722,p06,r52,26,268.00
6723,p06,r52,27,274.00
6724,p06,r52,28,285.00
6725,p06,r52,29,293.00
6726,p06,r52,30,297.00
6727,p06,r52,31,303.00
6728,p06,r52,32,310.00
6729,p06,r52,33,314.00
6730,p06,r52,34,318.00
6731,p06,r52,35,320.00
6732,p06,r52,36,322.00
6733,p06,r52,37,324.00
6734,p06,r52,38,326.00
6735,p06,r52,39,330.00
6736,p06,r52,40,335.00
6737,p06,r52,41,341.00
6738,p06,r52,42,347.00
6739,p06,r52,43,355.00
6740,p06,r52,44,366.00
6741,p06,r52,45,378.00
6742,p06,r52,46,393.00
6743,p06,r52,47,409.00
6744,p06,r52,48,428.00
6745,p06,r52,49,447.00
6746,p06,r52,50,468.00
6747,p06,r52,51,488.00
6748,p06,r52,52,511.00
6749,p06,r52,53,534.00
6750,p06,r52,54,559.00
6751,p06,r52,55,584.00
6752,p06,r52,56,611.00
6753,p06,r52,57,638.00
6754,p06,r52,58,667.00
6755,p06,r52,59,682.00
6756,p06,r52,60,711.00
6757,p06,r52,61,736.00
6758,p06,r52,62,752.00
6759,p06,r52,63,773.00
6760,p06,r52,64,783.00
6761,p06,r52,65,783.00
6762,p06,r56,20,158.00
6763,p06,r56,21,249.00
6764,p06,r56,22,249.00
6765,p06,r56,23,249.00
6766,p06,r56,24,249.00
6767,p06,r56,25,250.00
6768,p06,r56,26,255.00
6769,p06,r56,27,261.00
6770,p06,r56,28,270.00
6771,p06,r56,29,278.00
6772,p06,r56,30,282.00
6773,p06,r56,31,288.00
6774,p06,r56,32,294.00
6775,p06,r56,33,298.00
6776,p06,r56,34,302.00
6777,p06,r56,35,304.00
6778,p06,r56,36,306.00
6779,p06,r56,37,308.00
6780,p06,r56,38,310.00
6781,p06,r56,39,314.00
6782,p06,r56,40,318.00
6783,p06,r56,41,324.00
6784,p06,r56,42,330.00
6785,p06,r56,43,338.00
6786,p06,r56,44,347.00
6787,p06,r56,45,359.00
6788,p06,r56,46,373.00
6789,p06,r56,47,389.00
6790,p06,r56,48,407.00
6791,p06,r56,49,424.00
6792,p06,r56,50,444.00
6793,p06,r56,51,464.00
6794,p06,r56,52,486.00
6795,p06,r56,53,507.00
6796,p06,r56,54,531.00
6797,p06,r56,55,555.00
6798,p06,r56,56,580.00
6799,p06,r56,57,606.00
6800,p06,r56,58,634.00
6801,p06,r56,59,647.00
6802,p06,r56,60,675.00
6803,p06,r56,61,699.00
6804,p06,r56,62,715.00
6805,p06,r56,63,734.00
6806,p06,r56,64,744.00
6807,p06,r56,65,744.00
6808,p06,r57,20,177.00
6809,p06,r57,21,279.00
6810,p06,r57,22,279.00
6811,p06,r57,23,279.00
6812,p06,r57,24,279.00
6813,p06,r57,25,280.00
6814,p06,r57,26,286.00
6815,p06,r57,27,292.00
6816,p06,r57,28,303.00
6817,p06,r57,29,312.00
6818,p06,r57,30,316.00
6819,p06,r57,31,323.00
6820,p06,r57,32,330.00
6821,p06,r57,33,334.00
6822,p06,r57,34,339.00
6823,p06,r57,35,341.00
6824,p06,r57,36,343.00
6825,p06,r57,37,345.00
6826,p06,r57,38,347.00
6827,p06,r57,39,352.00
6828,p06,r57,40,356.00
6829,p06,r57,41,363.00
6830,p06,r57,42,369.00
6831,p06,r57,43,378.00
6832,p06,r57,44,390.00
6833,p06,r57,45,403.00
6834,p06,r57,46,418.00
6835,p06,r57,47,436.00
6836,p06,r57,48,456.00
6837,p06,r57,49,476.00
6838,p06,r57,50,498.00
6839,p06,r57,51,520.00
6840,p06,r57,52,544.00
6841,p06,r57,53,569.00
6842,p06,r57,54,595.00
6843,p06,r57,55,622.00
6844,p06,r57,56,651.00
6845,p06,r57,57,680.00
6846,p06,r57,58,710.00
6847,p06,r57,59,726.00
6848,p06,r57,60,757.00
6849,p06,r57,61,784.00
6850,p06,r57,62,801.00
6851,p06,r57,63,823.00
6852,p06,r57,64,834.00
6853,p06,r57,65,834.00
6854,p06,r58,20,182.00
6855,p06,r58,21,286.00
6856,p06,r58,22,286.00
6857,p06,r58,23,286.00
6858,p06,r58,24,286.00
6859,p06,r58,25,287.00
6860,p06,r58,26,293.00
6861,p06,r58,27,300.00
6862,p06,r58,28,311.00
6863,p06,r58,29,320.00
6864,p06,r58,30,325.00
6865,p06,r58,31,332.00
6866,p06,r58,32,339.00
6867,p06,r58,33,343.00
6868,p06,r58,34,347.00
6869,p06,r58,35,350.00
6870,p06,r58,36,352.00
6871,p06,r58,37,354.00
6872,p06,r58,38,357.00
6873,p06,r58,39,361.00
6874,p06,r58,40,366.00
6875,p06,r58,41,373.00
6876,p06,r58,42,379.00
6877,p06,r58,43,388.00
6878,p06,r58,44,400.00
6879,p06,r58,45,413.00
6880,p06,r58,46,429.00
6881,p06,r58,47,447.00
6882,p06,r58,48,468.00
6883,p06,r58,49,488.00
6884,p06,r58,50,511.00
6885,p06,r58,51,534.00
6886,p06,r58,52,559.00
6887,p06,r58,53,584.00
6888,p06,r58,54,611.00
6889,p06,r58,55,638.00
6890,p06,r58,56,668.00
6891,p06,r58,57,697.00
6892,p06,r58,58,729.00
6893,p06,r58,59,745.00
6894,p06,r58,60,777.00
6895,p06,r58,61,804.00
6896,p06,r58,62,822.00
6897,p06,r58,63,845.00
6898,p06,r58,64,856.00
6899,p06,r58,65,856.00
6900,p06,r06,20,166.00
6901,p06,r06,21,261.00
6902,p06,r06,22,261.00
6903,p06,r06,23,261
6904,p06,r06,24,261
6905,p06,r06,25,262
6906,p06,r06,26,267.00
6907,p06,r06,27,274.00
6908,p06,r06,28,284.00
6909,p06,r06,29,292.00
6910,p06,r06,30,296.00
6911,p06,r06,31,303.00
6912,p06,r06,32,309.00
6913,p06,r06,33,313.00
6914,p06,r06,34,317.00
6915,p06,r06,35,319.00
6916,p06,r06,36,321.00
6917,p06,r06,37,323.00
6918,p06,r06,38,325.00
6919,p06,r06,39,329.00
6920,p06,r06,40,334.00
6921,p06,r06,41,340.00
6922,p06,r06,42,346.00
6923,p06,r06,43,354.00
6924,p06,r06,44,365.00
6925,p06,r06,45,377.00
6926,p06,r06,46,392.00
6927,p06,r06,47,408.00
6928,p06,r06,48,427.00
6929,p06,r06,49,445.00
6930,p06,r06,50,466.00
6931,p06,r06,51,487.00
6932,p06,r06,52,510.00
6933,p06,r06,53,533.00
6934,p06,r06,54,557.00
6935,p06,r06,55,582.00
6936,p06,r06,56,609.00
6937,p06,r06,57,636.00
6938,p06,r06,58,665.00
6939,p06,r06,59,679.00
6940,p06,r06,60,708.00
6941,p06,r06,61,734.00
6942,p06,r06,62,750.00
6943,p06,r06,63,771.00
6944,p06,r06,64,781.00
6945,p06,r06,65,781.00
6946,p06,r08,20,158.00
6947,p06,r08,21,249.00
6948,p06,r08,22,249.00
6949,p06,r08,23,249.00
6950,p06,r08,24,249.00
6951,p06,r08,25,250.00
6952,p06,r08,26,255.00
6953,p06,r08,27,261.00
6954,p06,r08,28,270.00
6955,p06,r08,29,278.00
6956,p06,r08,30,282.00
6957,p06,r08,31,288.00
6958,p06,r08,32,294.00
6959,p06,r08,33,298.00
6960,p06,r08,34,302.00
6961,p06,r08,35,304.00
6962,p06,r08,36,306.00
6963,p06,r08,37,308.00
6964,p06,r08,38,310.00
6965,p06,r08,39,314.00
6966,p06,r08,40,318.00
6967,p06,r08,41,324.00
6968,p06,r08,42,330.00
6969,p06,r08,43,338.00
6970,p06,r08,44,347.00
6971,p06,r08,45,359.00
6972,p06,r08,46,373.00
6973,p06,r08,47,389.00
6974,p06,r08,48,407.00
6975,p06,r08,49,424.00
6976,p06,r08,50,444.00
6977,p06,r08,51,464.00
6978,p06,r08,52,486.00
6979,p06,r08,53,507.00
6980,p06,r08,54,531.00
6981,p06,r08,55,555.00
6982,p06,r08,56,580.00
6983,p06,r08,57,606.00
6984,p06,r08,58,634.00
6985,p06,r08,59,647.00
6986,p06,r08,60,675.00
6987,p06,r08,61,699.00
6988,p06,r08,62,715.00
6989,p06,r08,63,734.00
6990,p06,r08,64,744.00
6991,p06,r08,65,744.00
6992,p07,r10,20,168.00
6993,p07,r10,21,265.00
6994,p07,r10,22,265.00
6995,p07,r10,23,265.00
6996,p07,r10,24,265.00
6997,p07,r10,25,266.00
6998,p07,r10,26,271.00
6999,p07,r10,27,277.00
7000,p07,r10,28,288.00
7001,p07,r10,29,296.00
7002,p07,r10,30,300.00
7003,p07,r10,31,307.00
7004,p07,r10,32,313.00
7005,p07,r10,33,317.00
7006,p07,r10,34,321.00
7007,p07,r10,35,323.00
7008,p07,r10,36,325.00
7009,p07,r10,37,328.00
7010,p07,r10,38,330.00
7011,p07,r10,39,334.00
7012,p07,r10,40,338.00
7013,p07,r10,41,344.00
7014,p07,r10,42,351.00
7015,p07,r10,43,359.00
7016,p07,r10,44,370.00
7017,p07,r10,45,382.00
7018,p07,r10,46,397.00
7019,p07,r10,47,414.00
7020,p07,r10,48,433.00
7021,p07,r10,49,451.00
7022,p07,r10,50,473.00
7023,p07,r10,51,493.00
7024,p07,r10,52,516.00
7025,p07,r10,53,540.00
7026,p07,r10,54,565.00
7027,p07,r10,55,590.00
7028,p07,r10,56,617.00
7029,p07,r10,57,645.00
7030,p07,r10,58,674.00
7031,p07,r10,59,689.00
7032,p07,r10,60,718.00
7033,p07,r10,61,743.00
7034,p07,r10,62,760.00
7035,p07,r10,63,781.00
7036,p07,r10,64,791.00
7037,p07,r10,65,791.00
7038,p07,r15,20,168.00
7039,p07,r15,21,265.00
7040,p07,r15,22,265.00
7041,p07,r15,23,265.00
7042,p07,r15,24,265.00
7043,p07,r15,25,266.00
7044,p07,r15,26,271.00
7045,p07,r15,27,277.00
7046,p07,r15,28,288.00
7047,p07,r15,29,296.00
7048,p07,r15,30,300.00
7049,p07,r15,31,307.00
7050,p07,r15,32,313.00
7051,p07,r15,33,317.00
7052,p07,r15,34,321.00
7053,p07,r15,35,323.00
7054,p07,r15,36,325.00
7055,p07,r15,37,328.00
7056,p07,r15,38,330.00
7057,p07,r15,39,334.00
7058,p07,r15,40,338.00
7059,p07,r15,41,344.00
7060,p07,r15,42,351.00
7061,p07,r15,43,359.00
7062,p07,r15,44,370.00
7063,p07,r15,45,382.00
7064,p07,r15,46,397.00
7065,p07,r15,47,414.00
7066,p07,r15,48,433.00
7067,p07,r15,49,451.00
7068,p07,r15,50,473.00
7069,p07,r15,51,493.00
7070,p07,r15,52,516.00
7071,p07,r15,53,540.00
7072,p07,r15,54,565.00
7073,p07,r15,55,590.00
7074,p07,r15,56,617.00
7075,p07,r15,57,645.00
7076,p07,r15,58,674.00
7077,p07,r15,59,689.00
7078,p07,r15,60,718.00
7079,p07,r15,61,743.00
7080,p07,r15,62,760.00
7081,p07,r15,63,781.00
7082,p07,r15,64,791.00
7083,p07,r15,65,791.00
7084,p07,r16,20,128.00
7085,p07,r16,21,201.00
7086,p07,r16,22,201.00
7087,p07,r16,23,201.00
7088,p07,r16,24,201.00
7089,p07,r16,25,202.00
7090,p07,r16,26,206.00
7091,p07,r16,27,211.00
7092,p07,r16,28,219.00
7093,p07,r16,29,225.00
7094,p07,r16,30,228.00
7095,p07,r16,31,233.00
7096,p07,r16,32,238.00
7097,p07,r16,33,241.00
7098,p07,r16,34,244.00
7099,p07,r16,35,246.00
7100,p07,r16,36,247.00
7101,p07,r16,37,249.00
7102,p07,r16,38,251.00
7103,p07,r16,39,254.00
7104,p07,r16,40,257.00
7105,p07,r16,41,262.00
7106,p07,r16,42,267.00
7107,p07,r16,43,273.00
7108,p07,r16,44,281.00
7109,p07,r16,45,290.00
7110,p07,r16,46,302.00
7111,p07,r16,47,314.00
7112,p07,r16,48,329.00
7113,p07,r16,49,343.00
7114,p07,r16,50,359.00
7115,p07,r16,51,375.00
7116,p07,r16,52,393.00
7117,p07,r16,53,410.00
7118,p07,r16,54,429.00
7119,p07,r16,55,449.00
7120,p07,r16,56,469.00
7121,p07,r16,57,490.00
7122,p07,r16,58,513.00
7123,p07,r16,59,524.00
7124,p07,r16,60,546.00
7125,p07,r16,61,565.00
7126,p07,r16,62,578.00
7127,p07,r16,63,594.00
7128,p07,r16,64,601.00
7129,p07,r16,65,601.00
7130,p07,r28,20,154.00
7131,p07,r28,21,242.00
7132,p07,r28,22,242.00
7133,p07,r28,23,242.00
7134,p07,r28,24,242.00
7135,p07,r28,25,243.00
7136,p07,r28,26,248.00
7137,p07,r28,27,254.00
7138,p07,r28,28,263.00
7139,p07,r28,29,271.00
7140,p07,r28,30,275.00
7141,p07,r28,31,281.00
7142,p07,r28,32,286.00
7143,p07,r28,33,290.00
7144,p07,r28,34,294.00
7145,p07,r28,35,296.00
7146,p07,r28,36,298.00
7147,p07,r28,37,300.00
7148,p07,r28,38,302.00
7149,p07,r28,39,305.00
7150,p07,r28,40,309.00
7151,p07,r28,41,315.00
7152,p07,r28,42,321.00
7153,p07,r28,43,328.00
7154,p07,r28,44,338.00
7155,p07,r28,45,350.00
7156,p07,r28,46,363.00
7157,p07,r28,47,378.00
7158,p07,r28,48,396.00
7159,p07,r28,49,413.00
7160,p07,r28,50,432.00
7161,p07,r28,51,451.00
7162,p07,r28,52,473.00
7163,p07,r28,53,494.00
7164,p07,r28,54,517.00
7165,p07,r28,55,540.00
7166,p07,r28,56,565.00
7167,p07,r28,57,590.00
7168,p07,r28,58,617.00
7169,p07,r28,59,630
7170,p07,r28,60,657
7171,p07,r28,61,680
7172,p07,r28,62,695.00
7173,p07,r28,63,715.00
7174,p07,r28,64,724.00
7175,p07,r28,65,724.00
7176,p07,r34,20,164.00
7177,p07,r34,21,258.00
7178,p07,r34,22,258.00
7179,p07,r34,23,258.00
7180,p07,r34,24,258.00
7181,p07,r34,25,259.00
7182,p07,r34,26,264.00
7183,p07,r34,27,270.00
7184,p07,r34,28,280.00
7185,p07,r34,29,288.00
7186,p07,r34,30,293.00
7187,p07,r34,31,299.00
7188,p07,r34,32,305.00
7189,p07,r34,33,309.00
7190,p07,r34,34,313.00
7191,p07,r34,35,315.00
7192,p07,r34,36,317.00
7193,p07,r34,37,319.00
7194,p07,r34,38,321.00
7195,p07,r34,39,325.00
7196,p07,r34,40,329.00
7197,p07,r34,41,336.00
7198,p07,r34,42,342.00
7199,p07,r34,43,350.00
7200,p07,r34,44,360.00
7201,p07,r34,45,372.00
7202,p07,r34,46,387.00
7203,p07,r34,47,403.00
7204,p07,r34,48,422.00
7205,p07,r34,49,440.00
7206,p07,r34,50,460.00
7207,p07,r34,51,481.00
7208,p07,r34,52,503.00
7209,p07,r34,53,526.00
7210,p07,r34,54,550.00
7211,p07,r34,55,575.00
7212,p07,r34,56,601.00
7213,p07,r34,57,628.00
7214,p07,r34,58,657.00
7215,p07,r34,59,671.00
7216,p07,r34,60,700.00
7217,p07,r34,61,724.00
7218,p07,r34,62,741.00
7219,p07,r34,63,761.00
7220,p07,r34,64,771.00
7221,p07,r34,65,771.00
7222,p07,r40,20,146.00
7223,p07,r40,21,230.00
7224,p07,r40,22,230.00
7225,p07,r40,23,230.00
7226,p07,r40,24,230.00
7227,p07,r40,25,231.00
7228,p07,r40,26,235.00
7229,p07,r40,27,241.00
7230,p07,r40,28,250.00
7231,p07,r40,29,257.00
7232,p07,r40,30,261.00
7233,p07,r40,31,267.00
7234,p07,r40,32,272.00
7235,p07,r40,33,276.00
7236,p07,r40,34,279.00
7237,p07,r40,35,281.00
7238,p07,r40,36,283.00
7239,p07,r40,37,285.00
7240,p07,r40,38,287.00
7241,p07,r40,39,290.00
7242,p07,r40,40,294.00
7243,p07,r40,41,299.00
7244,p07,r40,42,305.00
7245,p07,r40,43,312.00
7246,p07,r40,44,321.00
7247,p07,r40,45,332.00
7248,p07,r40,46,345.00
7249,p07,r40,47,359.00
7250,p07,r40,48,376.00
7251,p07,r40,49,392.00
7252,p07,r40,50,411.00
7253,p07,r40,51,429.00
7254,p07,r40,52,449.00
7255,p07,r40,53,469.00
7256,p07,r40,54,491.00
7257,p07,r40,55,513.00
7258,p07,r40,56,537.00
7259,p07,r40,57,560.00
7260,p07,r40,58,586.00
7261,p07,r40,59,599.00
7262,p07,r40,60,624.00
7263,p07,r40,61,646.00
7264,p07,r40,62,661.00
7265,p07,r40,63,679.00
7266,p07,r40,64,688.00
7267,p07,r40,65,688.00
7268,p07,r41,20,170.00
7269,p07,r41,21,267.00
7270,p07,r41,22,267.00
7271,p07,r41,23,267.00
7272,p07,r41,24,267.00
7273,p07,r41,25,269.00
7274,p07,r41,26,274.00
7275,p07,r41,27,280.00
7276,p07,r41,28,291.00
7277,p07,r41,29,299.00
7278,p07,r41,30,304.00
7279,p07,r41,31,310.00
7280,p07,r41,32,316.00
7281,p07,r41,33,320.00
7282,p07,r41,34,325.00
7283,p07,r41,35,327.00
7284,p07,r41,36,329.00
7285,p07,r41,37,331.00
7286,p07,r41,38,333.00
7287,p07,r41,39,338.00
7288,p07,r41,40,342.00
7289,p07,r41,41,348.00
7290,p07,r41,42,354.00
7291,p07,r41,43,363.00
7292,p07,r41,44,374.00
7293,p07,r41,45,386.00
7294,p07,r41,46,401.00
7295,p07,r41,47,418.00
7296,p07,r41,48,437.00
7297,p07,r41,49,456.00
7298,p07,r41,50,478.00
7299,p07,r41,51,499.00
7300,p07,r41,52,522.00
7301,p07,r41,53,546.00
7302,p07,r41,54,571.00
7303,p07,r41,55,597.00
7304,p07,r41,56,624.00
7305,p07,r41,57,652.00
7306,p07,r41,58,682.00
7307,p07,r41,59,696.00
7308,p07,r41,60,726.00
7309,p07,r41,61,752.00
7310,p07,r41,62,769.00
7311,p07,r41,63,790.00
7312,p07,r41,64,800.00
7313,p07,r41,65,800.00
7314,p07,r43,20,158.00
7315,p07,r43,21,249.00
7316,p07,r43,22,249.00
7317,p07,r43,23,249.00
7318,p07,r43,24,249.00
7319,p07,r43,25,250.00
7320,p07,r43,26,255.00
7321,p07,r43,27,261.00
7322,p07,r43,28,271.00
7323,p07,r43,29,279.00
7324,p07,r43,30,283.00
7325,p07,r43,31,289.00
7326,p07,r43,32,295.00
7327,p07,r43,33,298.00
7328,p07,r43,34,302.00
7329,p07,r43,35,304.00
7330,p07,r43,36,306.00
7331,p07,r43,37,308.00
7332,p07,r43,38,310.00
7333,p07,r43,39,314.00
7334,p07,r43,40,318.00
7335,p07,r43,41,324.00
7336,p07,r43,42,330.00
7337,p07,r43,43,338.00
7338,p07,r43,44,348.00
7339,p07,r43,45,360.00
7340,p07,r43,46,374.00
7341,p07,r43,47,389.00
7342,p07,r43,48,407.00
7343,p07,r43,49,425.00
7344,p07,r43,50,445.00
7345,p07,r43,51,465.00
7346,p07,r43,52,486.00
7347,p07,r43,53,508.00
7348,p07,r43,54,532.00
7349,p07,r43,55,555.00
7350,p07,r43,56,581.00
7351,p07,r43,57,607.00
7352,p07,r43,58,635.00
7353,p07,r43,59,648.00
7354,p07,r43,60,676.00
7355,p07,r43,61,700.00
7356,p07,r43,62,716.00
7357,p07,r43,63,735.00
7358,p07,r43,64,745.00
7359,p07,r43,65,745.00
7360,p07,r48,20,164.00
7361,p07,r48,21,258.00
7362,p07,r48,22,258.00
7363,p07,r48,23,258.00
7364,p07,r48,24,258.00
7365,p07,r48,25,259.00
7366,p07,r48,26,264.00
7367,p07,r48,27,270.00
7368,p07,r48,28,280.00
7369,p07,r48,29,288.00
7370,p07,r48,30,293.00
7371,p07,r48,31,299.00
7372,p07,r48,32,305.00
7373,p07,r48,33,309.00
7374,p07,r48,34,313.00
7375,p07,r48,35,315.00
7376,p07,r48,36,317.00
7377,p07,r48,37,319.00
7378,p07,r48,38,321.00
7379,p07,r48,39,325.00
7380,p07,r48,40,329.00
7381,p07,r48,41,336.00
7382,p07,r48,42,342.00
7383,p07,r48,43,350.00
7384,p07,r48,44,360.00
7385,p07,r48,45,372.00
7386,p07,r48,46,387.00
7387,p07,r48,47,403.00
7388,p07,r48,48,422.00
7389,p07,r48,49,440.00
7390,p07,r48,50,460.00
7391,p07,r48,51,481.00
7392,p07,r48,52,503.00
7393,p07,r48,53,526.00
7394,p07,r48,54,550.00
7395,p07,r48,55,575.00
7396,p07,r48,56,601.00
7397,p07,r48,57,628.00
7398,p07,r48,58,657.00
7399,p07,r48,59,671.00
7400,p07,r48,60,700.00
7401,p07,r48,61,724.00
7402,p07,r48,62,741.00
7403,p07,r48,63,761.00
7404,p07,r48,64,771.00
7405,p07,r48,65,771.00
